id,text,timestamp,user_id,location_approx,source_platform,likes,shares,language
post_0723,Warning! Unverified news about a local festival spreading in Kanpur.,2025-05-01 23:34:51.940621,user_6345,"Kanpur, Uttar Pradesh",Instagram,411,76,hinglish
post_0724,This new policy is a disaster for people in Bhopal.,2025-05-15 09:19:51.940636,user_9707,"Bhopal, Madhya Pradesh",Twitter,89,8,hinglish
post_0725,Lucknow में stray animals से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-08 03:07:51.940651,user_7683,"Lucknow, Uttar Pradesh",Instagram,277,16,hinglish
post_0726,Terrible traffic jam again in Kolkata. When will this be fixed? #civicissue,2025-05-03 20:56:51.940666,user_1025,"Kolkata, West Bengal",Instagram,24,9,hinglish
post_0727,They are saying a secret plan is underway about the outsiders in Kanpur.,2025-05-03 19:44:51.940681,user_7410,"Kanpur, Uttar Pradesh",Twitter,460,52,en
post_0728,बहुत अच्छा काम हो रहा है Delhi में। #विकास,2025-05-23 00:59:51.940696,user_6102,"Delhi, Delhi",Twitter,350,27,hi
post_0729,बहुत अच्छा काम हो रहा है Nagpur में। #विकास,2025-05-19 22:02:51.940710,user_2072,"Nagpur, Maharashtra",LocalForum,174,51,hinglish
post_0730,बहुत अच्छा काम हो रहा है Chennai में। #विकास,2025-05-24 08:09:51.940725,user_3606,"Chennai, Tamil Nadu",Facebook,158,45,hinglish
post_0731,Great initiative by local authorities for health services. #positivechange,2025-05-12 15:13:51.940740,user_8763,"Mumbai, Maharashtra",Twitter,307,74,hinglish
post_0732,Just observing the situation regarding pollution in Ahmedabad.,2025-05-06 10:30:51.940754,user_2946,"Ahmedabad, Gujarat",Instagram,225,14,hinglish
post_0733,Feeling hopeful about developments in Kanpur.,2025-05-01 11:17:51.940769,user_8557,"Kanpur, Uttar Pradesh",Twitter,293,61,hinglish
post_0734,Just observing the situation regarding water shortage in Patna.,2025-05-08 14:49:51.940789,user_2932,"Patna, Bihar",Instagram,222,93,en
post_0735,Power outage for hours in Thane! This is unacceptable. @ কর্তৃপক্ষ,2025-05-28 02:34:51.940805,user_1492,"Thane, Maharashtra",LocalForum,234,32,hinglish
post_0736,Endless wait times at the Police Station in Chennai. #inefficiency,2025-05-13 16:52:51.940820,user_5958,"Chennai, Tamil Nadu",Facebook,155,69,hinglish
post_0737,Concerned about the rising theft in our area. #safety,2025-05-21 16:59:51.940834,user_3743,"Hyderabad, Telangana",Instagram,319,58,hinglish
post_0738,Attended a meeting about public safety in Chennai today.,2025-05-04 20:52:51.940849,user_9548,"Chennai, Tamil Nadu",Instagram,88,17,en
post_0739,Just observing the situation regarding power cuts in Delhi.,2025-05-11 09:08:51.940864,user_1619,"Delhi, Delhi",Instagram,370,28,hi
post_0740,Feeling hopeful about developments in Kanpur.,2025-05-04 06:46:51.940879,user_9436,"Kanpur, Uttar Pradesh",Twitter,335,65,hinglish
post_0741,Great initiative by local authorities for local events. #positivechange,2025-05-28 09:55:51.940894,user_4212,"Jaipur, Rajasthan",Facebook,361,7,en
post_0742,Weather in Thane is quite hot today.,2025-05-01 04:16:51.940909,user_7976,"Thane, Maharashtra",Twitter,426,38,hinglish
post_0743,Weather in Bangalore is quite rainy today.,2025-05-13 12:39:51.940924,user_6973,"Bangalore, Karnataka",Instagram,92,85,hinglish
post_0744,This new policy is a disaster for people in Delhi.,2025-05-18 23:26:51.940941,user_7217,"Delhi, Delhi",Facebook,35,91,en
post_0745,Kolkata market seems busy as usual.,2025-05-02 22:20:51.940956,user_9148,"Kolkata, West Bengal",Twitter,215,41,en
post_0746,Weather in Jaipur is quite rainy today.,2025-05-03 01:01:51.940971,user_4638,"Jaipur, Rajasthan",LocalForum,455,47,hi
post_0747,Power outage for hours in Patna! This is unacceptable. @ কর্তৃপক্ষ,2025-05-03 10:26:51.940985,user_5444,"Patna, Bihar",Twitter,450,12,en
post_0748,Just observing the situation regarding crime in Indore.,2025-05-17 22:27:51.941000,user_8432,"Indore, Madhya Pradesh",Instagram,437,26,en
post_0749,Kanpur में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-28 14:02:51.941015,user_4743,"Kanpur, Uttar Pradesh",LocalForum,88,92,en
post_0750,Terrible traffic jam again in Kolkata. When will this be fixed? #civicissue,2025-05-23 16:00:51.941030,user_3451,"Kolkata, West Bengal",Twitter,116,93,hi
post_0751,Power outage for hours in Pune! This is unacceptable. @ কর্তৃপক্ষ,2025-05-28 05:14:51.941045,user_4674,"Pune, Maharashtra",Facebook,345,77,hinglish
post_0752,Delhi में बिजली की कटौती से जनता परेशान। #powercut,2025-05-13 14:18:51.941059,user_9307,"Delhi, Delhi",Facebook,348,83,en
post_0753,Endless wait times at the Collectorate in Hyderabad. #inefficiency,2025-05-09 14:59:51.941074,user_4008,"Hyderabad, Telangana",Facebook,113,0,en
post_0754,बहुत अच्छा काम हो रहा है Indore में। #विकास,2025-05-04 19:43:51.941089,user_4699,"Indore, Madhya Pradesh",LocalForum,342,9,en
post_0755,Thank you for addressing the power cuts issue promptly!,2025-05-03 21:22:51.941108,user_5200,"Thane, Maharashtra",Twitter,388,64,en
post_0756,Power outage for hours in Mumbai! This is unacceptable. @ কর্তৃপক্ষ,2025-05-13 10:29:51.941123,user_2772,"Mumbai, Maharashtra",Facebook,424,92,en
post_0757,Attended a meeting about public safety in Patna today.,2025-05-27 03:52:51.941138,user_3871,"Patna, Bihar",Facebook,434,20,en
post_0758,Garbage not collected in East Thane for a week. #swachhbharat?,2025-05-27 20:37:51.941153,user_2132,"Thane, Maharashtra",Twitter,187,70,hinglish
post_0759,Just observing the situation regarding traffic in Thane.,2025-05-15 09:56:51.941168,user_7297,"Thane, Maharashtra",Facebook,39,4,hi
post_0760,बहुत अच्छा काम हो रहा है Patna में। #विकास,2025-05-09 18:59:51.941182,user_9275,"Patna, Bihar",Instagram,398,92,hi
post_0761,बहुत अच्छा काम हो रहा है Kolkata में। #विकास,2025-05-22 23:15:51.941197,user_1614,"Kolkata, West Bengal",LocalForum,45,27,en
post_0762,Thank you for addressing the traffic issue promptly!,2025-05-17 04:05:51.941211,user_1270,"Thane, Maharashtra",LocalForum,482,36,hi
post_0763,This new policy is a disaster for people in Bangalore.,2025-05-30 05:16:51.941226,user_4607,"Bangalore, Karnataka",LocalForum,23,3,hinglish
post_0764,Great initiative by local authorities for infrastructure. #positivechange,2025-05-28 06:06:51.941241,user_7614,"Pune, Maharashtra",Instagram,180,22,hinglish
post_0765,Loving the new park in Patna! #community #goodgovernance,2025-05-18 03:32:51.941256,user_9445,"Patna, Bihar",Facebook,180,61,hi
post_0766,Bhopal में noise pollution से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-21 10:57:51.941270,user_2380,"Bhopal, Madhya Pradesh",Instagram,312,9,hi
post_0767,Warning! Unverified news about a local festival spreading in Pune.,2025-05-23 01:24:51.941286,user_4156,"Pune, Maharashtra",Facebook,316,83,en
post_0768,Garbage not collected in South Nagpur for a week. #swachhbharat?,2025-05-27 13:41:51.941300,user_6934,"Nagpur, Maharashtra",Instagram,451,91,hi
post_0769,Mumbai market seems busy as usual.,2025-05-19 02:12:51.941315,user_4240,"Mumbai, Maharashtra",Instagram,452,12,en
post_0770,Heard a rumor that a celebrity visit is happening in Delhi. Can anyone confirm? #fakenewsalert,2025-05-07 14:33:51.941330,user_3749,"Delhi, Delhi",Facebook,356,24,hinglish
post_0771,"The roads in Ward 2, Kolkata are in pathetic condition. #badroads",2025-05-14 13:49:51.941344,user_8352,"Kolkata, West Bengal",Twitter,381,46,en
post_0772,"The roads in Ward 14, Kanpur are in pathetic condition. #badroads",2025-05-09 04:24:51.941359,user_6141,"Kanpur, Uttar Pradesh",Instagram,212,53,en
post_0773,बहुत अच्छा काम हो रहा है Bhopal में। #विकास,2025-05-10 00:14:51.941374,user_9463,"Bhopal, Madhya Pradesh",LocalForum,58,30,hi
post_0774,Just observing the situation regarding traffic in Bangalore.,2025-05-20 22:31:51.941388,user_5538,"Bangalore, Karnataka",Facebook,161,8,hi
post_0775,Great initiative by local authorities for health services. #positivechange,2025-05-13 21:31:51.941403,user_3832,"Bhopal, Madhya Pradesh",Facebook,323,47,hi
post_0776,Great initiative by local authorities for health services. #positivechange,2025-05-10 17:38:51.941418,user_6754,"Thane, Maharashtra",Instagram,404,64,en
post_0777,"The roads in Ward 14, Bhopal are in pathetic condition. #badroads",2025-05-05 13:27:51.941432,user_2104,"Bhopal, Madhya Pradesh",Instagram,488,87,en
post_0778,Pune में noise pollution से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-29 00:48:51.941447,user_8263,"Pune, Maharashtra",LocalForum,422,69,hi
post_0779,Terrible traffic jam again in Delhi. When will this be fixed? #civicissue,2025-05-29 17:40:51.941462,user_1166,"Delhi, Delhi",Instagram,125,56,en
post_0780,Endless wait times at the Collectorate in Kolkata. #inefficiency,2025-05-14 06:04:51.941477,user_1680,"Kolkata, West Bengal",LocalForum,476,72,hi
post_0781,Great initiative by local authorities for local events. #positivechange,2025-05-18 02:57:51.941492,user_2363,"Lucknow, Uttar Pradesh",Facebook,307,2,hinglish
post_0782,Forwarded as received: free money distribution in Pune! Is this true?,2025-05-13 15:51:51.941506,user_2903,"Pune, Maharashtra",LocalForum,174,54,en
post_0783,Great initiative by local authorities for health services. #positivechange,2025-05-29 16:00:51.941521,user_4171,"Chennai, Tamil Nadu",Instagram,31,95,en
post_0784,Kolkata में noise pollution से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-26 14:14:51.941535,user_5946,"Kolkata, West Bengal",Facebook,42,34,en
post_0785,Concerned about the rising illegal construction in our area. #safety,2025-05-22 18:05:51.941560,user_2293,"Chennai, Tamil Nadu",Facebook,161,60,hinglish
post_0786,This new policy is a disaster for people in Nagpur.,2025-05-08 04:39:51.941574,user_3972,"Nagpur, Maharashtra",LocalForum,338,5,en
post_0787,Just observing the situation regarding power cuts in Indore.,2025-05-06 07:14:51.941588,user_6287,"Indore, Madhya Pradesh",Twitter,338,64,en
post_0788,Terrible traffic jam again in Bangalore. When will this be fixed? #civicissue,2025-05-25 16:57:51.941603,user_1999,"Bangalore, Karnataka",LocalForum,12,63,en
post_0789,Concerned about the rising theft in our area. #safety,2025-05-01 05:44:51.941618,user_3763,"Delhi, Delhi",LocalForum,79,42,hi
post_0790,No water supply in Indore for 3 days! #watercrisis @localMLA,2025-05-20 12:32:51.941633,user_1451,"Indore, Madhya Pradesh",Twitter,427,22,en
post_0791,Terrible traffic jam again in Patna. When will this be fixed? #civicissue,2025-05-28 08:41:51.941647,user_1882,"Patna, Bihar",Instagram,312,71,en
post_0792,Terrible traffic jam again in Bhopal. When will this be fixed? #civicissue,2025-05-23 18:07:51.941662,user_9566,"Bhopal, Madhya Pradesh",Facebook,450,15,hi
post_0793,Garbage not collected in East Thane for a week. #swachhbharat?,2025-05-07 13:12:51.941676,user_5595,"Thane, Maharashtra",Twitter,463,71,en
post_0794,Concerned about the rising theft in our area. #safety,2025-05-03 07:14:51.941691,user_6131,"Bangalore, Karnataka",Instagram,125,52,hi
post_0795,Attended a meeting about health services in Ahmedabad today.,2025-05-20 03:36:51.941706,user_1139,"Ahmedabad, Gujarat",Facebook,400,5,hi
post_0796,Great initiative by local authorities for infrastructure. #positivechange,2025-05-30 03:06:51.941722,user_7043,"Jaipur, Rajasthan",Instagram,333,68,en
post_0797,Just observing the situation regarding waste management in Lucknow.,2025-05-08 08:04:51.941740,user_4104,"Lucknow, Uttar Pradesh",LocalForum,317,49,en
post_0798,Great initiative by local authorities for environment. #positivechange,2025-05-14 23:44:51.941754,user_5821,"Patna, Bihar",Twitter,196,65,en
post_0799,Concerned about the rising illegal construction in our area. #safety,2025-04-30 17:24:51.941769,user_9643,"Nagpur, Maharashtra",LocalForum,288,12,hinglish
post_0800,Garbage not collected in South Mumbai for a week. #swachhbharat?,2025-05-10 10:56:51.941786,user_7358,"Mumbai, Maharashtra",Facebook,402,53,en
post_0801,Weather in Hyderabad is quite rainy today.,2025-05-01 08:43:51.941801,user_8196,"Hyderabad, Telangana",Twitter,279,81,hi
post_0802,This new policy is a disaster for people in Kanpur.,2025-05-20 23:06:51.941816,user_7361,"Kanpur, Uttar Pradesh",Twitter,61,28,hi
post_0803,"The roads in Ward 14, Kanpur are in pathetic condition. #badroads",2025-05-20 16:01:51.941831,user_1517,"Kanpur, Uttar Pradesh",Facebook,57,68,hi
post_0804,Just observing the situation regarding power cuts in Bangalore.,2025-05-02 23:58:51.941846,user_4802,"Bangalore, Karnataka",Facebook,176,75,hinglish
post_0805,Power outage for hours in Kolkata! This is unacceptable. @ কর্তৃপক্ষ,2025-05-24 05:53:51.941860,user_7241,"Kolkata, West Bengal",LocalForum,344,34,en
post_0806,Forwarded as received: all schools closing tomorrow in Bhopal! Is this true?,2025-05-15 06:03:51.941875,user_7309,"Bhopal, Madhya Pradesh",Twitter,21,25,hi
post_0807,Endless wait times at the Police Station in Thane. #inefficiency,2025-05-19 09:24:51.941890,user_2518,"Thane, Maharashtra",Instagram,229,19,hinglish
post_0808,This new policy is a disaster for people in Delhi.,2025-05-03 23:09:51.941905,user_3195,"Delhi, Delhi",Instagram,107,18,en
post_0809,Great initiative by local authorities for education. #positivechange,2025-05-11 05:16:51.941919,user_3849,"Kanpur, Uttar Pradesh",Instagram,405,66,en
post_0810,Bhopal में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-24 17:36:51.941934,user_4849,"Bhopal, Madhya Pradesh",Instagram,72,96,hinglish
post_0811,Forwarded as received: all schools closing tomorrow in Lucknow! Is this true?,2025-05-15 02:22:51.941948,user_5195,"Lucknow, Uttar Pradesh",Instagram,58,1,hinglish
post_0812,Attended a meeting about public safety in Jaipur today.,2025-05-02 05:02:51.941962,user_3642,"Jaipur, Rajasthan",Facebook,153,88,hinglish
post_0813,Chennai market seems busy as usual.,2025-05-20 11:48:51.941977,user_5757,"Chennai, Tamil Nadu",Twitter,434,47,en
post_0814,Great initiative by local authorities for health services. #positivechange,2025-05-09 08:41:51.941992,user_9801,"Lucknow, Uttar Pradesh",Facebook,413,24,hinglish
post_0815,Just observing the situation regarding traffic in Nagpur.,2025-05-18 07:14:51.942008,user_5396,"Nagpur, Maharashtra",Facebook,67,6,en
post_0816,Weather in Kolkata is quite sunny today.,2025-05-13 23:27:51.942023,user_1082,"Kolkata, West Bengal",Facebook,384,9,hinglish
post_0817,Forwarded as received: a dangerous chemical spill in Bangalore! Is this true?,2025-05-26 23:18:51.942037,user_3093,"Bangalore, Karnataka",Instagram,105,31,hinglish
post_0818,Loving the new park in Bangalore! #community #goodgovernance,2025-05-24 16:25:51.942051,user_5937,"Bangalore, Karnataka",Twitter,369,26,hi
post_0819,Just observing the situation regarding water shortage in Hyderabad.,2025-05-08 14:28:51.942065,user_2779,"Hyderabad, Telangana",LocalForum,340,24,hi
post_0820,This new policy is a disaster for people in Lucknow.,2025-05-02 17:48:51.942079,user_4676,"Lucknow, Uttar Pradesh",LocalForum,378,72,en
post_0821,Thank you for addressing the power cuts issue promptly!,2025-05-03 13:07:51.942093,user_1859,"Kolkata, West Bengal",Instagram,272,42,hi
post_0822,Endless wait times at the Municipal Office in Kanpur. #inefficiency,2025-05-05 23:21:51.942107,user_5017,"Kanpur, Uttar Pradesh",Facebook,211,39,en
post_0823,Just observing the situation regarding power cuts in Patna.,2025-05-23 15:10:51.942121,user_9342,"Patna, Bihar",Instagram,110,95,hinglish
post_0824,Kanpur में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-10 17:30:51.942135,user_7136,"Kanpur, Uttar Pradesh",Twitter,365,68,hinglish
post_0825,Feeling hopeful about developments in Pune.,2025-05-19 16:29:51.942149,user_9252,"Pune, Maharashtra",LocalForum,433,66,hinglish
post_0826,Great initiative by local authorities for health services. #positivechange,2025-05-01 07:52:51.942163,user_2551,"Hyderabad, Telangana",LocalForum,337,93,en
post_0827,Delhi market seems busy as usual.,2025-05-14 09:53:51.942177,user_2361,"Delhi, Delhi",LocalForum,37,18,hinglish
post_0828,Weather in Chennai is quite rainy today.,2025-05-26 19:07:51.942192,user_2993,"Chennai, Tamil Nadu",Facebook,357,64,hinglish
post_0829,Garbage not collected in South Bangalore for a week. #swachhbharat?,2025-05-07 08:36:51.942206,user_1690,"Bangalore, Karnataka",Instagram,493,80,en
post_0830,Thank you for addressing the waste management issue promptly!,2025-05-22 02:20:51.942225,user_9024,"Mumbai, Maharashtra",Instagram,294,59,hinglish
post_0831,Concerned about the rising theft in our area. #safety,2025-05-03 07:09:51.942241,user_5744,"Patna, Bihar",Facebook,337,55,hinglish
post_0832,Endless wait times at the Police Station in Thane. #inefficiency,2025-05-03 12:01:51.942256,user_9636,"Thane, Maharashtra",Instagram,57,59,en
post_0833,Great initiative by local authorities for health services. #positivechange,2025-05-25 00:27:51.942270,user_6738,"Indore, Madhya Pradesh",Facebook,36,78,hinglish
post_0834,Nagpur में बिजली की कटौती से जनता परेशान। #powercut,2025-05-02 14:29:51.942284,user_1062,"Nagpur, Maharashtra",Instagram,149,10,hinglish
post_0835,"The roads in Ward 14, Kanpur are in pathetic condition. #badroads",2025-05-04 19:59:51.942297,user_9326,"Kanpur, Uttar Pradesh",Facebook,60,53,hinglish
post_0836,Thank you for addressing the waste management issue promptly!,2025-05-07 04:35:51.942311,user_4278,"Bhopal, Madhya Pradesh",Twitter,128,54,en
post_0837,This new policy is a disaster for people in Kolkata.,2025-05-27 18:25:51.942325,user_9312,"Kolkata, West Bengal",LocalForum,384,37,en
post_0838,Garbage not collected in West Bangalore for a week. #swachhbharat?,2025-05-09 16:34:51.942339,user_1644,"Bangalore, Karnataka",Instagram,496,73,hinglish
post_0839,Concerned about the rising theft in our area. #safety,2025-05-02 11:13:51.942353,user_3668,"Bangalore, Karnataka",Facebook,302,83,en
post_0840,Great initiative by local authorities for public safety. #positivechange,2025-05-12 05:59:51.942367,user_1195,"Mumbai, Maharashtra",LocalForum,139,59,hinglish
post_0841,बहुत अच्छा काम हो रहा है Thane में। #विकास,2025-05-03 08:21:51.942381,user_4606,"Thane, Maharashtra",Instagram,152,20,hinglish
post_0842,Attended a meeting about infrastructure in Jaipur today.,2025-05-01 12:39:51.942395,user_7296,"Jaipur, Rajasthan",Facebook,236,54,en
post_0843,Power outage for hours in Mumbai! This is unacceptable. @ কর্তৃপক্ষ,2025-05-16 09:31:51.942409,user_7121,"Mumbai, Maharashtra",Twitter,176,57,en
post_0844,Garbage not collected in South Patna for a week. #swachhbharat?,2025-05-23 16:30:51.942423,user_8024,"Patna, Bihar",Facebook,212,60,en
post_0845,Just observing the situation regarding crime in Bangalore.,2025-05-22 02:12:51.942436,user_3594,"Bangalore, Karnataka",LocalForum,38,21,hi
post_0846,"The roads in Ward 13, Jaipur are in pathetic condition. #badroads",2025-05-21 10:58:51.942451,user_1086,"Jaipur, Rajasthan",Twitter,464,75,hinglish
post_0847,Feeling hopeful about developments in Ahmedabad.,2025-05-07 17:00:51.942465,user_7968,"Ahmedabad, Gujarat",Instagram,382,85,hi
post_0848,Hyderabad market seems busy as usual.,2025-05-21 17:26:51.942479,user_3700,"Hyderabad, Telangana",Instagram,159,45,en
post_0849,Terrible traffic jam again in Nagpur. When will this be fixed? #civicissue,2025-05-10 17:15:51.942493,user_7038,"Nagpur, Maharashtra",Instagram,44,16,en
post_0850,Forwarded as received: a dangerous chemical spill in Bangalore! Is this true?,2025-05-08 00:42:51.942512,user_5545,"Bangalore, Karnataka",Facebook,484,5,hi
post_0851,Garbage not collected in South Delhi for a week. #swachhbharat?,2025-05-18 14:33:51.942526,user_5757,"Delhi, Delhi",LocalForum,245,32,hinglish
post_0852,Thank you for addressing the waste management issue promptly!,2025-04-30 15:20:51.942540,user_8081,"Jaipur, Rajasthan",Instagram,498,77,hinglish
post_0853,बहुत अच्छा काम हो रहा है Lucknow में। #विकास,2025-05-04 22:16:51.942555,user_9306,"Lucknow, Uttar Pradesh",LocalForum,419,33,en
post_0854,Feeling hopeful about developments in Pune.,2025-05-21 22:35:51.942568,user_8178,"Pune, Maharashtra",Instagram,205,38,hinglish
post_0855,Mumbai market seems busy as usual.,2025-05-07 17:09:51.942582,user_1146,"Mumbai, Maharashtra",Instagram,117,14,hinglish
post_0856,Concerned about the rising illegal construction in our area. #safety,2025-04-30 08:55:51.942596,user_6628,"Delhi, Delhi",Instagram,136,46,en
post_0857,Endless wait times at the Police Station in Patna. #inefficiency,2025-05-30 07:44:51.942611,user_3242,"Patna, Bihar",Twitter,329,39,en
post_0858,Thank you for addressing the crime issue promptly!,2025-05-15 23:02:51.942625,user_2948,"Patna, Bihar",Twitter,433,97,hi
post_0859,Attended a meeting about public safety in Hyderabad today.,2025-05-11 19:09:51.942639,user_2920,"Hyderabad, Telangana",LocalForum,417,92,hi
post_0860,Great initiative by local authorities for infrastructure. #positivechange,2025-05-14 17:50:51.942654,user_6552,"Mumbai, Maharashtra",Instagram,244,63,en
post_0861,Terrible traffic jam again in Ahmedabad. When will this be fixed? #civicissue,2025-05-02 01:39:51.942668,user_7160,"Ahmedabad, Gujarat",LocalForum,70,12,hinglish
post_0862,This new policy is a disaster for people in Kanpur.,2025-05-25 16:00:51.942682,user_6126,"Kanpur, Uttar Pradesh",LocalForum,313,48,en
post_0863,Patna में stray animals से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-23 12:02:51.942696,user_2776,"Patna, Bihar",Instagram,61,16,hinglish
post_0864,Terrible traffic jam again in Kolkata. When will this be fixed? #civicissue,2025-05-20 05:48:51.942710,user_4700,"Kolkata, West Bengal",LocalForum,490,31,en
post_0865,Attended a meeting about health services in Lucknow today.,2025-05-04 16:38:51.942725,user_4893,"Lucknow, Uttar Pradesh",Facebook,155,72,hinglish
post_0866,Great initiative by local authorities for education. #positivechange,2025-05-06 09:02:51.942742,user_8260,"Ahmedabad, Gujarat",Facebook,85,79,en
post_0867,Just observing the situation regarding power cuts in Indore.,2025-05-21 13:19:51.942757,user_7773,"Indore, Madhya Pradesh",Twitter,232,70,hinglish
post_0868,Power outage for hours in Chennai! This is unacceptable. @ কর্তৃপক্ষ,2025-05-16 13:44:51.942771,user_6057,"Chennai, Tamil Nadu",Facebook,424,44,en
post_0869,Delhi में theft से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-16 05:52:51.942785,user_4764,"Delhi, Delhi",Facebook,429,29,en
post_0870,Feeling hopeful about developments in Nagpur.,2025-05-06 00:45:51.942799,user_9575,"Nagpur, Maharashtra",Instagram,47,65,en
post_0871,बहुत अच्छा काम हो रहा है Thane में। #विकास,2025-05-22 10:57:51.942814,user_3763,"Thane, Maharashtra",Facebook,238,56,hinglish
post_0872,Forwarded as received: free money distribution in Ahmedabad! Is this true?,2025-05-23 04:48:51.942832,user_9923,"Ahmedabad, Gujarat",LocalForum,115,56,en
post_0873,Feeling hopeful about developments in Kanpur.,2025-05-13 19:45:51.942846,user_7476,"Kanpur, Uttar Pradesh",Instagram,44,78,hinglish
post_0874,Terrible traffic jam again in Bangalore. When will this be fixed? #civicissue,2025-05-10 22:34:51.942860,user_1002,"Bangalore, Karnataka",Twitter,181,77,en
post_0875,बहुत अच्छा काम हो रहा है Lucknow में। #विकास,2025-05-22 09:59:51.942873,user_6626,"Lucknow, Uttar Pradesh",Facebook,59,74,hi
post_0876,"The roads in Ward 18, Kolkata are in pathetic condition. #badroads",2025-05-04 21:31:51.942888,user_9026,"Kolkata, West Bengal",Facebook,413,1,hi
post_0877,They are saying a secret plan is underway about the outsiders in Kolkata.,2025-04-30 15:54:51.942902,user_1670,"Kolkata, West Bengal",Twitter,123,97,en
post_0878,Thank you for addressing the waste management issue promptly!,2025-05-01 08:48:51.942916,user_6167,"Nagpur, Maharashtra",Instagram,408,35,hinglish
post_0879,"The roads in Ward 10, Indore are in pathetic condition. #badroads",2025-05-22 23:05:51.942930,user_7457,"Indore, Madhya Pradesh",LocalForum,356,44,en
post_0880,Hyderabad में illegal construction से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-01 01:31:51.942944,user_4792,"Hyderabad, Telangana",Facebook,354,82,hi
post_0881,Terrible traffic jam again in Delhi. When will this be fixed? #civicissue,2025-05-19 01:35:51.942958,user_3942,"Delhi, Delhi",Twitter,219,5,hinglish
post_0882,Power outage for hours in Hyderabad! This is unacceptable. @ কর্তৃপক্ষ,2025-05-01 15:47:51.942972,user_1990,"Hyderabad, Telangana",Facebook,386,20,hinglish
post_0883,Heard a rumor that a new lockdown is happening in Hyderabad. Can anyone confirm? #fakenewsalert,2025-05-05 04:21:51.942986,user_6876,"Hyderabad, Telangana",Facebook,469,61,hi
post_0884,Endless wait times at the Police Station in Jaipur. #inefficiency,2025-05-20 20:21:51.943000,user_4516,"Jaipur, Rajasthan",Facebook,268,10,hinglish
post_0885,Terrible traffic jam again in Patna. When will this be fixed? #civicissue,2025-05-08 16:55:51.943014,user_1615,"Patna, Bihar",LocalForum,58,56,en
post_0886,Feeling hopeful about developments in Kanpur.,2025-05-22 19:04:51.943028,user_2629,"Kanpur, Uttar Pradesh",Twitter,221,75,hi
post_0887,बहुत अच्छा काम हो रहा है Patna में। #विकास,2025-05-20 20:52:51.943042,user_4278,"Patna, Bihar",Twitter,335,80,en
post_0888,Power outage for hours in Nagpur! This is unacceptable. @ কর্তৃপক্ষ,2025-05-05 06:13:51.943056,user_7539,"Nagpur, Maharashtra",Instagram,370,89,hinglish
post_0889,Terrible traffic jam again in Nagpur. When will this be fixed? #civicissue,2025-05-07 14:31:51.943070,user_1383,"Nagpur, Maharashtra",LocalForum,61,37,en
post_0890,Great initiative by local authorities for local events. #positivechange,2025-05-05 18:00:51.943083,user_3725,"Bhopal, Madhya Pradesh",LocalForum,450,93,hi
post_0891,Weather in Mumbai is quite cloudy today.,2025-05-02 07:33:51.943097,user_7111,"Mumbai, Maharashtra",Twitter,155,20,hinglish
post_0892,No water supply in Hyderabad for 3 days! #watercrisis @localMLA,2025-05-04 18:50:51.943111,user_1922,"Hyderabad, Telangana",Facebook,355,6,hi
post_0893,Jaipur में stray animals से परेशान हूँ। कोई सुनवाई नहीं।,2025-05-08 22:24:51.943126,user_2230,"Jaipur, Rajasthan",Facebook,387,95,en
post_0894,Concerned about the rising illegal construction in our area. #safety,2025-05-07 09:57:51.943140,user_4940,"Mumbai, Maharashtra",LocalForum,339,75,hinglish
post_0895,Just observing the situation regarding waste management in Bhopal.,2025-05-30 01:02:51.943160,user_4748,"Bhopal, Madhya Pradesh",Facebook,62,21,hi
post_0896,They are saying a secret plan is underway about the outsiders in Nagpur.,2025-05-24 11:31:51.943175,user_6710,"Nagpur, Maharashtra",LocalForum,4,59,en
post_0897,Power outage for hours in Pune! This is unacceptable. @ কর্তৃপক্ষ,2025-05-06 18:13:51.943189,user_4759,"Pune, Maharashtra",Facebook,389,88,hi
post_0898,Feeling hopeful about developments in Pune.,2025-05-06 18:04:51.943203,user_9092,"Pune, Maharashtra",Twitter,454,76,en
post_0899,Terrible traffic jam again in Delhi. When will this be fixed? #civicissue,2025-05-24 15:01:51.943217,user_3378,"Delhi, Delhi",LocalForum,480,53,en
post_0900,Terrible traffic jam again in Kolkata. When will this be fixed? #civicissue,2025-05-02 02:15:51.943231,user_9490,"Kolkata, West Bengal",Facebook,444,30,hinglish
post_0901,Heard a rumor that a celebrity visit is happening in Chennai. Can anyone confirm? #fakenewsalert,2025-05-03 23:00:51.943245,user_5460,"Chennai, Tamil Nadu",Facebook,346,34,en
post_0902,Warning! Unverified news about a local festival spreading in Mumbai.,2025-05-15 16:50:51.943260,user_3850,"Mumbai, Maharashtra",Facebook,499,74,hinglish
post_0903,Terrible traffic jam again in Kanpur. When will this be fixed? #civicissue,2025-05-03 11:12:51.943274,user_7644,"Kanpur, Uttar Pradesh",Twitter,290,85,en
